image_id,labels_message
ckj30js9f7ami0sjhhssi8hrx,"{""headline"": {""top"": 113, ""left"": 228, ""height"": 180, ""width"": 777}, ""subtitle"": {""top"": 361, ""left"": 138, ""height"": 199, ""width"": 971}, ""chart-title"": {""top"": 1093, ""left"": 422, ""height"": 90, ""width"": 375}, ""chart-number"": {""top"": 1233, ""left"": 431, ""height"": 140, ""width"": 402}, ""artdeco"": {""top"": 1522, ""left"": 775, ""height"": 307, ""width"": 239}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}}"
ckj30js9g7aq20sjhglv14zo2,"{""headline"": {""top"": 149, ""left"": 427, ""height"": 1179, ""width"": 415}, ""chart-title"": {""top"": 1612, ""left"": 413, ""height"": 72, ""width"": 380}, ""subtitle"": {""top"": 1499, ""left"": 517, ""height"": 86, ""width"": 190}, ""chart-number"": {""top"": 1689, ""left"": 418, ""height"": 67, ""width"": 451}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1235}}"
ckj30js9h7atm0sjh9unn3mtt,"{""headline"": {""top"": 50, ""left"": 346, ""height"": 271, ""width"": 587}, ""chart-title"": {""top"": 1458, ""left"": 364, ""height"": 127, ""width"": 505}, ""chart-number"": {""top"": 1639, ""left"": 341, ""height"": 257, ""width"": 592}, ""artdeco"": {""top"": 560, ""left"": 206, ""height"": 957, ""width"": 808}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9i7ax60sjh81327d7o,"{""headline"": {""top"": 60, ""left"": 69, ""height"": 188, ""width"": 1092}, ""chart-title"": {""top"": 1656, ""left"": 881, ""height"": 48, ""width"": 220}, ""chart-number"": {""top"": 1712, ""left"": 885, ""height"": 88, ""width"": 204}, ""artdeco"": {""top"": 1928, ""left"": 885, ""height"": 192, ""width"": 216}, ""text"": {""top"": 1976, ""left"": 133, ""height"": 80, ""width"": 632}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b0q0sjhdk122vvs,"{""headline"": {""top"": 81, ""left"": 346, ""height"": 307, ""width"": 541}, ""subtitle"": {""top"": 1246, ""left"": 142, ""height"": 113, ""width"": 940}, ""chart-title"": {""top"": 1445, ""left"": 183, ""height"": 90, ""width"": 903}, ""chart-number"": {""top"": 1558, ""left"": 147, ""height"": 325, ""width"": 989}, ""text"": {""top"": 1915, ""left"": 282, ""height"": 81, ""width"": 700}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}, ""artdeco"": {""top"": 433, ""left"": 115, ""height"": 727, ""width"": 994}}"
ckj30js9m7b7u0sjh5fzng9fs,"{""headline"": {""top"": 90, ""left"": 120, ""height"": 574, ""width"": 980}, ""subtitle"": {""top"": 704, ""left"": 273, ""height"": 199, ""width"": 678}, ""chart-title"": {""top"": 1716, ""left"": 255, ""height"": 140, ""width"": 727}, ""chart-number"": {""top"": 1856, ""left"": 183, ""height"": 176, ""width"": 935}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9n7bey0sjh31np9ta4,"{""headline"": {""top"": 128, ""left"": 35, ""height"": 414, ""width"": 720}, ""chart-title"": {""top"": 1393, ""left"": 242, ""height"": 79, ""width"": 381}, ""chart-number"": {""top"": 1480, ""left"": 237, ""height"": 81, ""width"": 494}, ""artdeco"": {""top"": 1684, ""left"": 548, ""height"": 181, ""width"": 193}, ""text"": {""top"": 1708, ""left"": 114, ""height"": 135, ""width"": 384}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9a7a8m0sjh5zkr6zms,"{""headline"": {""top"": 257, ""left"": 255, ""height"": 280, ""width"": 750}, ""chart-title"": {""top"": 980, ""left"": 242, ""height"": 149, ""width"": 772}, ""chart-number"": {""top"": 1458, ""left"": 237, ""height"": 348, ""width"": 768}, ""text"": {""top"": 1838, ""left"": 364, ""height"": 311, ""width"": 695}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7ac60sjhgmij510a,"{""headline"": {""top"": 199, ""left"": 133, ""height"": 167, ""width"": 520}, ""chart-title"": {""top"": 361, ""left"": 133, ""height"": 149, ""width"": 867}, ""chart-number"": {""top"": 524, ""left"": 142, ""height"": 99, ""width"": 863}, ""artdeco"": {""top"": 1765, ""left"": 409, ""height"": 393, ""width"": 397}, ""text"": {""top"": 1526, ""left"": 359, ""height"": 176, ""width"": 565}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2208, ""width"": 1240}}"
ckj30js9e7aja0sjhh74o4141,"{""headline"": {""top"": 610, ""left"": 337, ""height"": 338, ""width"": 623}, ""chart-title"": {""top"": 1007, ""left"": 337, ""height"": 298, ""width"": 614}, ""chart-number"": {""top"": 1341, ""left"": 761, ""height"": 312, ""width"": 181}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9f7amu0sjhdlv6hsk0,"{""headline"": {""top"": 126, ""left"": 169, ""height"": 384, ""width"": 917}, ""subtitle"": {""top"": 1368, ""left"": 431, ""height"": 167, ""width"": 375}, ""chart-title"": {""top"": 1874, ""left"": 458, ""height"": 45, ""width"": 289}, ""chart-number"": {""top"": 1933, ""left"": 151, ""height"": 194, ""width"": 994}, ""artdeco"": {""top"": 759, ""left"": 341, ""height"": 596, ""width"": 573}, ""text"": {""top"": 632, ""left"": 382, ""height"": 104, ""width"": 546}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7aqe0sjhbm6o8o27,"{""headline"": {""top"": 208, ""left"": 269, ""height"": 334, ""width"": 790}, ""subtitle"": {""top"": 677, ""left"": 445, ""height"": 90, ""width"": 375}, ""chart-title"": {""top"": 1540, ""left"": 404, ""height"": 167, ""width"": 434}, ""chart-number"": {""top"": 1765, ""left"": 287, ""height"": 235, ""width"": 695}, ""artdeco"": {""top"": 1029, ""left"": 242, ""height"": 560, ""width"": 808}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7aty0sjhfktj05kc,"{""headline"": {""top"": 348, ""left"": 165, ""height"": 253, ""width"": 912}, ""subtitle"": {""top"": 172, ""left"": 359, ""height"": 126, ""width"": 555}, ""chart-title"": {""top"": 844, ""left"": 178, ""height"": 145, ""width"": 876}, ""chart-number"": {""top"": 1088, ""left"": 178, ""height"": 836, ""width"": 836}, ""background"": {""top"": 0, ""left"": 11, ""height"": 2208, ""width"": 1231}}"
ckj30js9k7b120sjhbfx3c6iq,"{""headline"": {""top"": 190, ""left"": 201, ""height"": 316, ""width"": 894}, ""subtitle"": {""top"": 546, ""left"": 296, ""height"": 86, ""width"": 655}, ""artdeco"": {""top"": 695, ""left"": 318, ""height"": 529, ""width"": 610}, ""chart-title"": {""top"": 1323, ""left"": 93, ""height"": 99, ""width"": 1056}, ""chart-number"": {""top"": 1458, ""left"": 106, ""height"": 651, ""width"": 1030}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}}"
ckj30js9a7a8y0sjh3i6xho75,"{""headline"": {""top"": 1747, ""left"": 386, ""height"": 113, ""width"": 483}, ""chart-number"": {""top"": 1513, ""left"": 169, ""height"": 225, ""width"": 922}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7aci0sjhhfy97qno,"{""headline"": {""top"": 163, ""left"": 233, ""height"": 270, ""width"": 785}, ""chart-number"": {""top"": 1206, ""left"": 142, ""height"": 316, ""width"": 976}, ""artdeco"": {""top"": 424, ""left"": 323, ""height"": 755, ""width"": 610}, ""text"": {""top"": 1540, ""left"": 314, ""height"": 198, ""width"": 637}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9c7ag20sjh6nbe5149,"{""headline"": {""top"": 99, ""left"": 75, ""height"": 294, ""width"": 582}, ""subtitle"": {""top"": 429, ""left"": 106, ""height"": 95, ""width"": 506}, ""chart-number"": {""top"": 736, ""left"": 84, ""height"": 167, ""width"": 876}, ""text"": {""top"": 1097, ""left"": 93, ""height"": 533, ""width"": 271}, ""artdeco"": {""top"": 1720, ""left"": 88, ""height"": 344, ""width"": 316}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9e7ajm0sjh09wpdxi7,"{""headline"": {""top"": 1197, ""left"": 472, ""height"": 392, ""width"": 334}, ""chart-number"": {""top"": 1580, ""left"": 264, ""height"": 231, ""width"": 723}, ""artdeco"": {""top"": 1784, ""left"": 905, ""height"": 270, ""width"": 253}, ""background"": {""top"": 0, ""left"": 7, ""height"": 2194, ""width"": 1235}}"
ckj30js9f7an60sjh3wms4j21,"{""chart-number"": {""top"": 1702, ""left"": 273, ""height"": 127, ""width"": 705}, ""chart-title"": {""top"": 1477, ""left"": 386, ""height"": 135, ""width"": 528}, ""headline"": {""top"": 158, ""left"": 219, ""height"": 235, ""width"": 795}, ""subtitle"": {""top"": 397, ""left"": 395, ""height"": 86, ""width"": 474}, ""artdeco"": {""top"": 903, ""left"": 337, ""height"": 578, ""width"": 596}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7aua0sjh573973w9,"{""headline"": {""top"": 515, ""left"": 278, ""height"": 239, ""width"": 682}, ""subtitle"": {""top"": 759, ""left"": 382, ""height"": 72, ""width"": 582}, ""chart-title"": {""top"": 1413, ""left"": 373, ""height"": 77, ""width"": 469}, ""chart-number"": {""top"": 1540, ""left"": 287, ""height"": 158, ""width"": 677}, ""artdeco"": {""top"": 885, ""left"": 296, ""height"": 515, ""width"": 605}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9i7axu0sjh944cdlrb,"{""headline"": {""top"": 181, ""left"": 160, ""height"": 289, ""width"": 962}, ""subtitle"": {""top"": 524, ""left"": 251, ""height"": 72, ""width"": 767}, ""chart-title"": {""top"": 1784, ""left"": 720, ""height"": 126, ""width"": 330}, ""chart-number"": {""top"": 1341, ""left"": 684, ""height"": 388, ""width"": 416}, ""text"": {""top"": 2014, ""left"": 97, ""height"": 104, ""width"": 1084}, ""background"": {""top"": 0, ""left"": 7, ""height"": 2208, ""width"": 1233}}"
ckj30js9k7b1e0sjhd24ld4w6,"{""headline"": {""top"": 77, ""left"": 174, ""height"": 700, ""width"": 867}, ""subtitle"": {""top"": 817, ""left"": 219, ""height"": 118, ""width"": 768}, ""chart-title"": {""top"": 1106, ""left"": 169, ""height"": 149, ""width"": 962}, ""chart-number"": {""top"": 1702, ""left"": 174, ""height"": 262, ""width"": 930}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9m7b8i0sjh19up8kky,"{""headline"": {""top"": 199, ""left"": 160, ""height"": 194, ""width"": 994}, ""subtitle"": {""top"": 384, ""left"": 282, ""height"": 131, ""width"": 718}, ""chart-number"": {""top"": 605, ""left"": 364, ""height"": 136, ""width"": 645}, ""text"": {""top"": 1996, ""left"": 391, ""height"": 126, ""width"": 713}, ""artdeco"": {""top"": 1960, ""left"": 178, ""height"": 207, ""width"": 199}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2199, ""width"": 1242}}"
ckj30js9n7bc20sjh98zp9lz2,"{""headline"": {""top"": 470, ""left"": 151, ""height"": 559, ""width"": 926}, ""chart-number"": {""top"": 1057, ""left"": 395, ""height"": 94, ""width"": 497}, ""artdeco"": {""top"": 1887, ""left"": 75, ""height"": 253, ""width"": 248}, ""text"": {""top"": 1887, ""left"": 346, ""height"": 226, ""width"": 817}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9o7bfm0sjh9vyn1bp4,"{""headline"": {""top"": 298, ""left"": 106, ""height"": 176, ""width"": 1007}, ""subtitle"": {""top"": 474, ""left"": 224, ""height"": 99, ""width"": 763}, ""chart-number"": {""top"": 646, ""left"": 838, ""height"": 171, ""width"": 271}, ""artdeco"": {""top"": 1856, ""left"": 924, ""height"": 298, ""width"": 243}, ""text"": {""top"": 1978, ""left"": 66, ""height"": 162, ""width"": 803}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9a7a9a0sjh54ho8fhx,"{""headline"": {""top"": 217, ""left"": 97, ""height"": 189, ""width"": 1048}, ""subtitle"": {""top"": 424, ""left"": 332, ""height"": 118, ""width"": 582}, ""chart-title"": {""top"": 804, ""left"": 328, ""height"": 176, ""width"": 605}, ""chart-number"": {""top"": 1002, ""left"": 215, ""height"": 849, ""width"": 808}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7acu0sjh1cu5bkn5,"{""headline"": {""top"": 158, ""left"": 169, ""height"": 194, ""width"": 917}, ""subtitle"": {""top"": 379, ""left"": 300, ""height"": 82, ""width"": 678}, ""chart-title"": {""top"": 1477, ""left"": 197, ""height"": 203, ""width"": 176}, ""chart-number"": {""top"": 1467, ""left"": 395, ""height"": 208, ""width"": 669}, ""text"": {""top"": 1698, ""left"": 287, ""height"": 158, ""width"": 659}, ""artdeco"": {""top"": 1865, ""left"": 472, ""height"": 289, ""width"": 303}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1226}}"
ckj30js9e7ajy0sjh2kjl7sqt,"{""headline"": {""top"": 86, ""left"": 96, ""height"": 326, ""width"": 1019}, ""chart-title"": {""top"": 684, ""left"": 160, ""height"": 165, ""width"": 933}, ""chart-number"": {""top"": 1569, ""left"": 187, ""height"": 240, ""width"": 885}, ""artdeco"": {""top"": 1910, ""left"": 939, ""height"": 187, ""width"": 213}, ""text"": {""top"": 1910, ""left"": 96, ""height"": 176, ""width"": 757}, ""background"": {""top"": 0, ""left"": 11, ""height"": 2208, ""width"": 1231}}"
ckj30js9g7ar20sjhcuoeap4c,"{""headline"": {""top"": 226, ""left"": 97, ""height"": 542, ""width"": 1034}, ""subtitle"": {""top"": 813, ""left"": 215, ""height"": 167, ""width"": 794}, ""chart-title"": {""top"": 1084, ""left"": 368, ""height"": 514, ""width"": 542}, ""chart-number"": {""top"": 1639, ""left"": 445, ""height"": 303, ""width"": 379}, ""text"": {""top"": 1093, ""left"": 1036, ""height"": 650, ""width"": 127}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9i7ay60sjhbik65iyu,"{""headline"": {""top"": 99, ""left"": 242, ""height"": 493, ""width"": 776}, ""subtitle"": {""top"": 628, ""left"": 255, ""height"": 140, ""width"": 750}, ""chart-title"": {""top"": 912, ""left"": 206, ""height"": 163, ""width"": 794}, ""chart-number"": {""top"": 1138, ""left"": 210, ""height"": 230, ""width"": 781}, ""text"": {""top"": 1829, ""left"": 115, ""height"": 284, ""width"": 718}, ""artdeco"": {""top"": 1833, ""left"": 856, ""height"": 294, ""width"": 284}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b1q0sjh8w1v5hmp,"{""headline"": {""top"": 474, ""left"": 93, ""height"": 152, ""width"": 618}, ""subtitle"": {""top"": 634, ""left"": 196, ""height"": 69, ""width"": 388}, ""chart-title"": {""top"": 1579, ""left"": 171, ""height"": 53, ""width"": 495}, ""chart-number"": {""top"": 1648, ""left"": 551, ""height"": 258, ""width"": 205}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9l7b5a0sjhhk7pdzep,"{""headline"": {""top"": 325, ""left"": 120, ""height"": 447, ""width"": 980}, ""subtitle"": {""top"": 908, ""left"": 165, ""height"": 234, ""width"": 993}, ""chart-title"": {""top"": 1228, ""left"": 278, ""height"": 217, ""width"": 641}, ""chart-number"": {""top"": 1458, ""left"": 291, ""height"": 186, ""width"": 628}, ""artdeco"": {""top"": 1707, ""left"": 458, ""height"": 388, ""width"": 289}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9n7bce0sjh59nv6t4r,"{""headline"": {""top"": 163, ""left"": 337, ""height"": 1137, ""width"": 596}, ""subtitle"": {""top"": 1318, ""left"": 255, ""height"": 145, ""width"": 763}, ""chart-title"": {""top"": 1517, ""left"": 251, ""height"": 99, ""width"": 763}, ""chart-number"": {""top"": 1716, ""left"": 246, ""height"": 203, ""width"": 718}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9a7a9m0sjhgsx3grxv,"{""headline"": {""top"": 239, ""left"": 373, ""height"": 140, ""width"": 541}, ""subtitle"": {""top"": 420, ""left"": 151, ""height"": 212, ""width"": 953}, ""chart-title"": {""top"": 1878, ""left"": 97, ""height"": 235, ""width"": 1030}, ""chart-number"": {""top"": 1725, ""left"": 427, ""height"": 135, ""width"": 424}, ""artdeco"": {""top"": 700, ""left"": 197, ""height"": 740, ""width"": 885}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9c7agq0sjh4pz4bgq7,"{""headline"": {""top"": 131, ""left"": 20, ""height"": 212, ""width"": 782}, ""subtitle"": {""top"": 117, ""left"": 824, ""height"": 244, ""width"": 379}, ""chart-title"": {""top"": 406, ""left"": 25, ""height"": 429, ""width"": 1147}, ""chart-number"": {""top"": 1463, ""left"": 88, ""height"": 266, ""width"": 601}, ""artdeco"": {""top"": 1811, ""left"": 860, ""height"": 325, ""width"": 321}, ""text"": {""top"": 1815, ""left"": 66, ""height"": 285, ""width"": 772}, ""background"": {""top"": 0, ""left"": 7, ""height"": 2208, ""width"": 1235}}"
ckj30js9e7aka0sjhfy8uadz4,"{""headline"": {""top"": 330, ""left"": 382, ""height"": 171, ""width"": 555}, ""chart-title"": {""top"": 1147, ""left"": 422, ""height"": 149, ""width"": 398}, ""chart-number"": {""top"": 1309, ""left"": 255, ""height"": 95, ""width"": 759}, ""artdeco"": {""top"": 573, ""left"": 337, ""height"": 520, ""width"": 568}, ""background"": {""top"": 5, ""left"": 16, ""height"": 2203, ""width"": 1210}}"
ckj30js9f7anu0sjh5e7jgj8u,"{""headline"": {""top"": 135, ""left"": 39, ""height"": 777, ""width"": 731}, ""subtitle"": {""top"": 1721, ""left"": 160, ""height"": 212, ""width"": 673}, ""chart-title"": {""top"": 1201, ""left"": 102, ""height"": 176, ""width"": 677}, ""chart-number"": {""top"": 1440, ""left"": 93, ""height"": 253, ""width"": 1079}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7are0sjhc4qqbyse,"{""subtitle"": {""top"": 389, ""left"": 106, ""height"": 106, ""width"": 548}, ""headline"": {""top"": 115, ""left"": 114, ""height"": 269, ""width"": 568}, ""chart-title"": {""top"": 1272, ""left"": 183, ""height"": 115, ""width"": 454}, ""chart-number"": {""top"": 1399, ""left"": 130, ""height"": 204, ""width"": 560}, ""artdeco"": {""top"": 1706, ""left"": 568, ""height"": 216, ""width"": 196}, ""text"": {""top"": 1722, ""left"": 32, ""height"": 213, ""width"": 511}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9h7auy0sjhek7d97tp,"{""headline"": {""top"": 221, ""left"": 48, ""height"": 289, ""width"": 1119}, ""subtitle"": {""top"": 537, ""left"": 66, ""height"": 109, ""width"": 867}, ""chart-title"": {""top"": 1364, ""left"": 70, ""height"": 103, ""width"": 267}, ""chart-number"": {""top"": 1481, ""left"": 70, ""height"": 194, ""width"": 271}, ""artdeco"": {""top"": 1824, ""left"": 914, ""height"": 330, ""width"": 294}, ""text"": {""top"": 1775, ""left"": 57, ""height"": 356, ""width"": 627}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9i7ayi0sjh4i1d1igu,"{""headline"": {""top"": 497, ""left"": 418, ""height"": 840, ""width"": 406}, ""subtitle"": {""top"": 1346, ""left"": 418, ""height"": 49, ""width"": 375}, ""chart-title"": {""top"": 1404, ""left"": 449, ""height"": 109, ""width"": 316}, ""artdeco"": {""top"": 230, ""left"": 111, ""height"": 1675, ""width"": 1016}, ""background"": {""top"": 5, ""left"": 0, ""height"": 2203, ""width"": 1242}}"
ckj30js9k7b220sjh2c4fcpvw,"{""headline"": {""top"": 375, ""left"": 255, ""height"": 298, ""width"": 741}, ""subtitle"": {""top"": 754, ""left"": 318, ""height"": 221, ""width"": 592}, ""chart-title"": {""top"": 1142, ""left"": 97, ""height"": 104, ""width"": 1079}, ""chart-number"": {""top"": 1287, ""left"": 102, ""height"": 591, ""width"": 1074}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b5m0sjhfv6g37g2,"{""headline"": {""top"": 357, ""left"": 70, ""height"": 618, ""width"": 1124}, ""subtitle"": {""top"": 1102, ""left"": 251, ""height"": 221, ""width"": 740}, ""artdeco"": {""top"": 1404, ""left"": 269, ""height"": 655, ""width"": 754}, ""text"": {""top"": 72, ""left"": 66, ""height"": 140, ""width"": 469}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2208, ""width"": 1240}}"
ckj30js9m7b960sjh1qx621jp,"{""headline"": {""top"": 190, ""left"": 278, ""height"": 162, ""width"": 713}, ""subtitle"": {""top"": 388, ""left"": 251, ""height"": 122, ""width"": 736}, ""chart-title"": {""top"": 1644, ""left"": 495, ""height"": 99, ""width"": 234}, ""chart-number"": {""top"": 1747, ""left"": 228, ""height"": 86, ""width"": 808}, ""text"": {""top"": 1905, ""left"": 165, ""height"": 159, ""width"": 917}, ""artdeco"": {""top"": 637, ""left"": 142, ""height"": 912, ""width"": 940}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9n7bcq0sjh3zfqf35r,"{""headline"": {""top"": 293, ""left"": 169, ""height"": 280, ""width"": 890}, ""subtitle"": {""top"": 628, ""left"": 287, ""height"": 144, ""width"": 673}, ""chart-title"": {""top"": 1508, ""left"": 359, ""height"": 181, ""width"": 515}, ""chart-number"": {""top"": 1711, ""left"": 355, ""height"": 127, ""width"": 523}, ""text"": {""top"": 1887, ""left"": 269, ""height"": 172, ""width"": 722}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1, ""width"": 1}}"
ckj30js9p7bga0sjhcfn9afab,"{""headline"": {""top"": 284, ""left"": 129, ""height"": 308, ""width"": 953}, ""subtitle"": {""top"": 601, ""left"": 264, ""height"": 121, ""width"": 696}, ""chart-number"": {""top"": 1296, ""left"": 242, ""height"": 320, ""width"": 668}, ""chart-title"": {""top"": 1169, ""left"": 341, ""height"": 95, ""width"": 488}, ""artdeco"": {""top"": 1905, ""left"": 147, ""height"": 235, ""width"": 257}, ""text"": {""top"": 1905, ""left"": 422, ""height"": 217, ""width"": 678}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js997a6e0sjhdatg5yzd,"{""headline"": {""top"": 501, ""left"": 142, ""height"": 244, ""width"": 985}, ""subtitle"": {""top"": 835, ""left"": 328, ""height"": 208, ""width"": 559}, ""chart-number"": {""top"": 1328, ""left"": 70, ""height"": 248, ""width"": 1070}, ""artdeco"": {""top"": 149, ""left"": 84, ""height"": 1129, ""width"": 1088}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7adi0sjh9nfmbcmj,"{""headline"": {""top"": 163, ""left"": 215, ""height"": 433, ""width"": 776}, ""subtitle"": {""top"": 1251, ""left"": 160, ""height"": 180, ""width"": 867}, ""artdeco"": {""top"": 1495, ""left"": 364, ""height"": 573, ""width"": 514}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9e7akm0sjhewa27iq2,"{""headline"": {""top"": 185, ""left"": 169, ""height"": 325, ""width"": 854}, ""subtitle"": {""top"": 718, ""left"": 391, ""height"": 108, ""width"": 460}, ""chart-title"": {""top"": 862, ""left"": 368, ""height"": 163, ""width"": 501}, ""chart-number"": {""top"": 1084, ""left"": 237, ""height"": 650, ""width"": 754}, ""text"": {""top"": 1761, ""left"": 287, ""height"": 90, ""width"": 614}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9f7ao60sjhf6gx21ap,"{""headline"": {""top"": 316, ""left"": 332, ""height"": 1215, ""width"": 443}, ""chart-number"": {""top"": 1580, ""left"": 856, ""height"": 100, ""width"": 198}, ""subtitle"": {""top"": 181, ""left"": 124, ""height"": 569, ""width"": 131}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}, ""artdeco"": {""top"": 1747, ""left"": 504, ""height"": 262, ""width"": 257}}"
ckj30js9g7arq0sjh2pzc1bpg,"{""headline"": {""top"": 619, ""left"": 233, ""height"": 252, ""width"": 812}, ""chart-number"": {""top"": 1833, ""left"": 562, ""height"": 104, ""width"": 474}, ""chart-title"": {""top"": 1743, ""left"": 639, ""height"": 99, ""width"": 285}, ""artdeco"": {""top"": 54, ""left"": 305, ""height"": 592, ""width"": 646}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7ava0sjhb74zf39i,"{""headline"": {""top"": 203, ""left"": 84, ""height"": 78, ""width"": 778}, ""chart-title"": {""top"": 465, ""left"": 211, ""height"": 795, ""width"": 504}, ""artdeco"": {""top"": 1355, ""left"": 643, ""height"": 153, ""width"": 190}, ""text"": {""top"": 1358, ""left"": 87, ""height"": 127, ""width"": 540}, ""background"": {""top"": 0, ""left"": 0, ""height"": 1593, ""width"": 900}}"
ckj30js9i7ayu0sjh4m2v6nce,"{""headline"": {""top"": 447, ""left"": 287, ""height"": 555, ""width"": 686}, ""subtitle"": {""top"": 1043, ""left"": 278, ""height"": 126, ""width"": 682}, ""chart-title"": {""top"": 1273, ""left"": 309, ""height"": 100, ""width"": 619}, ""chart-number"": {""top"": 1418, ""left"": 296, ""height"": 329, ""width"": 659}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b2e0sjh9ezvefqq,"{""headline"": {""top"": 199, ""left"": 147, ""height"": 957, ""width"": 1025}, ""subtitle"": {""top"": 1188, ""left"": 427, ""height"": 162, ""width"": 370}, ""chart-title"": {""top"": 1418, ""left"": 242, ""height"": 90, ""width"": 754}, ""chart-number"": {""top"": 1535, ""left"": 355, ""height"": 140, ""width"": 564}, ""artdeco"": {""top"": 1910, ""left"": 486, ""height"": 253, ""width"": 279}, ""text"": {""top"": 1752, ""left"": 314, ""height"": 108, ""width"": 650}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b5y0sjh1r7f0u4z,"{""headline"": {""top"": 298, ""left"": 332, ""height"": 307, ""width"": 605}, ""subtitle"": {""top"": 727, ""left"": 409, ""height"": 81, ""width"": 460}, ""chart-title"": {""top"": 1228, ""left"": 328, ""height"": 118, ""width"": 586}, ""chart-number"": {""top"": 1409, ""left"": 219, ""height"": 248, ""width"": 826}, ""artdeco"": {""top"": 871, ""left"": 318, ""height"": 366, ""width"": 583}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
